Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,251896,Region 4 Off-CPS,4655 S DEARBORN ST,60609,GRAND BOULEVARD,Office,99100,1990,1,56,3526841.1,9633094.5,,,,132.8,213.8,148.6,229.6,1161.7,11.7,41.81013916,-87.62690203,"(41.81013916, -87.62690203)"
2016,251893,Edgebrook El-CPS,6525 N Hiawatha Ave,60646,FOREST GLEN,K-12 School,65590,1910,1,76,1636918.3,2604519.7,,,,64.7,120.1,69.2,124.9,440.1,6.7,41.99945253,-87.76117987,"(41.99945253, -87.76117987)"
2016,251892,Betty Shabaz-CPS,6936 S Hermitage Ave,60636,WEST ENGLEWOOD,K-12 School,96700,1910,1,87,1310809.9,4802462.6,,,,63.2,94.7,71.7,104.1,496.7,5.1,41.76747697,-87.66797572,"(41.76747697, -87.66797572)"
2016,251891,Westinghouse-CPS,3301 W FRANKLIN BLVD,60624,HUMBOLDT PARK,K-12 School,225314,1990,1,20,12381015.2,5550006.8,,,,79.6,198.4,81.4,197,2576.9,11.4,41.889761,-87.709911,"(41.889761, -87.709911)"
2016,251890,Saucedo Elem-CPS,2850 W 24TH BLVD,60623,SOUTH LAWNDALE,K-12 School,292121,2010,1,60,4820361,14089732.8,,,,64.7,102.5,72,110.1,1636.9,5.6,41.84864139,-87.69785064,"(41.84864139, -87.69785064)"
2016,251889,Smyser-CPS,4310 N MELVINA AVE,60634,PORTAGE PARK,K-12 School,78111,1932,1,86,1434235.9,3642460,,,,65,106.6,70.7,113.3,457.8,5.9,41.95925122,-87.78261967,"(41.95925122, -87.78261967)"
2016,251888,Young Elemen-CPS,1434 N PARKSIDE AVE,60651,AUSTIN,K-12 School,177004,1926,1,34,4975559.2,9234898.7,,,,80.3,143,88.1,149.6,1407.6,8,41.90595742,-87.76786207,"(41.90595742, -87.76786207)"
2016,251887,Stem Magnet-CPS,1522 W FILLMORE BLVD,60607,NEAR WEST SIDE,K-12 School,69329,1990,1,44,1557753.4,4094470.3,,,,81.5,132.6,91,142.5,504.6,7.3,41.86871435,-87.66486183,"(41.86871435, -87.66486183)"
2016,251884,Ray Elementa-CPS,5631 S KIMBARK AVE,60637,HYDE PARK,K-12 School,115306,1894,1,53,2536838.7,6164114.8,,,,75.5,125.2,84.6,136,795,6.9,41.79231813,-87.59440361,"(41.79231813, -87.59440361)"
2016,251880,Tonti-CPS,5815 S HOMAN AVE,60629,GAGE PARK,K-12 School,89103,1928,1,25,3137175.3,3816938.4,,,,78,155.5,83,159,781,8.8,41.78740764,-87.70774371,"(41.78740764, -87.70774371)"
2016,251878,South Loop-CPS,1212 S PLYMOUTH CT,60605,NEAR SOUTH SIDE,K-12 School,57995,1987,1,14,4453475.5,,,,,76.8,241.1,79.8,250.6,820.9,14.2,41.86672708,-87.62901313,"(41.86672708, -87.62901313)"
2016,251874,Stagg Elemen-CPS,7424 S MORGAN ST,60621,ENGLEWOOD,K-12 School,68227,1969,1,56,1441834.1,3056788.3,,,,65.9,113.4,73.2,121.1,428.1,6.3,41.75900636,-87.64938411,"(41.75900636, -87.64938411)"
2016,251873,BackOfTheYrd-CPS,2111 W 47th St,60609,NEW CITY,K-12 School,212285,2012,1,83,8713930.7,,,,,41,128.9,41,128.9,1606.2,7.6,41.808463,-87.677641,"(41.808463, -87.677641)"
2016,251872,Goode High S-CPS,7651 South Homan Ave,60652,ASHBURN,K-12 School,208200,2012,1,55,10621132.9,,,,,51,160.2,52.1,163.5,1957.7,9.4,41.753986,-87.707413,"(41.753986, -87.707413)"
2016,251871,South Shore-CPS,1955 E 75TH ST,60649,SOUTH SHORE,K-12 School,213710,2010,1,72,8297404,,,,,38.8,121.9,38.4,120.5,1529.4,7.2,41.75883,-87.577162,"(41.75883, -87.577162)"
2016,251870,Portage Park-CPS,5330 W BERTEAU AVE,60641,PORTAGE PARK,K-12 School,145775,1915,1,92,2759699.3,2445138,,,,35.7,77.1,37.6,79,638.5,4.4,41.9573784,-87.76098004,"(41.9573784, -87.76098004)"
2016,251867,Talcott Fine-CPS,1840 W OHIO ST,60622,WEST TOWN,K-12 School,127371,1895,1,82,2380137.5,5450275,,,,61.5,103.6,68.5,111.6,728.2,5.7,41.89259822,-87.67395826,"(41.89259822, -87.67395826)"
2016,251866,Chicago Bulls College Prep,2040 W Adams,60612,NEAR WEST SIDE,K-12 School,115289,1905,1,83,3305539.5,4656718.1,,,,69.1,132.4,75.6,139.3,856.6,7.4,41.87909335,-87.67841947,"(41.87909335, -87.67841947)"
2016,251865,PrietoDrJorg-CPS,2231 N CENTRAL AVE,60639,BELMONT CRAGIN,K-12 School,115458,1946,1,11,5509950.1,3497721.3,,,,78,181.7,81.2,185,1201.4,10.4,41.92104626,-87.76524049,"(41.92104626, -87.76524049)"
2016,251863,Zapata Eleme-CPS,2730 S KOSTNER AVE,60623,SOUTH LAWNDALE,K-12 School,78745,1996,1,14,4175653.4,4357753.3,,,,108.4,224.6,114,227.6,1001.1,12.7,41.84133753,-87.73548823,"(41.84133753, -87.73548823)"
2016,251860,Ogden Intl H-CPS,1250 W Erie St,60622,WEST TOWN,K-12 School,93355,1957,1,78,1900335.6,3912375,,,,62.3,107.9,68.6,114.6,558.1,6,41.89351801,-87.65846098,"(41.89351801, -87.65846098)"
2016,251859,Epic Academy Charter High School,8255 S. Houston,60617,SOUTH CHICAGO,K-12 School,69921,1902,1,59,1247755.4,5509328,,,,96.6,138.8,112.3,156.7,522.6,7.5,41.74548157,-87.55011078,"(41.74548157, -87.55011078)"
2016,251858,Schneider-CPS,2957 N HOYNE AVE,60618,NORTH CENTER,K-12 School,51852,1889,1,49,1154130.2,3804896.5,,,,95.6,146.9,106.3,158.7,414.8,8,41.935549,-87.68032107,"(41.935549, -87.68032107)"
2016,251797,RML Specialty Hospital,3534 W Van Buren,60462,EAST GARFIELD PARK,Other - Specialty Hospital,190000,1984,1,,16027020.4,23697137.8,,,,209.1,395.8,216.7,402.8,4212.8,22.2,41.875444,-87.714197,"(41.875444, -87.714197)"
2016,251796,Chippewa Apartments,5050 South East End Avenue,60615,KENWOOD,Multifamily Housing,74550,1951,1,63,1246137.5,6033274.4,,,,97.6,137.5,106.5,146.8,550.1,7.4,41.80322573,-87.58572889,"(41.80322573, -87.58572889)"
2016,251794,Saint Francis of Assisi/OLA School-Galapagos Charter,3814 Iowa Street,60651,HUMBOLDT PARK,K-12 School,55455,1960,1,80,541776.5,3316370.5,,,,69.6,93.5,77.9,102.2,276,5,41.89754415,-87.7221429,"(41.89754415, -87.7221429)"
2016,251793,Saint Thomas The Apostle Parish,5472 South Kimbark Avenue,60615,HYDE PARK,K-12 School,97758,1924,3,97,837509.5,3992822.3,,,,49.4,69.8,56.1,76.8,366.4,3.7,41.79589984,-87.59556574,"(41.79589984, -87.59556574)"
2016,251792,Saint Sabina Parish,77th Place and Throop Street,60620,AUBURN GRESHAM,Mixed Use Property,157844,1946,5,,1925848.8,11799845,,,,87,116.8,97.4,127.8,981.7,6.2,41.75200072,-87.65494616,"(41.75200072, -87.65494616)"
2016,251790,Saint Monica School,5115 North Mont Clare Avenue,60656,NORWOOD PARK,K-12 School,54061,1958,1,61,1370798.3,2836400.2,,,,77.8,134.7,82.4,137.7,403.3,7.5,41.97393141,-87.80430314,"(41.97393141, -87.80430314)"
2016,251789,Saint Hedwig Parish,2226 North Hoyne Avenue,60647,LOGAN SQUARE,K-12 School,137844,1907,6,71,1270171.6,8930974.4,,,,74,97,83.2,106.6,708.5,5.1,41.92225236,-87.68068171,"(41.92225236, -87.68068171)"
2016,251788,Saint Francis De Sales High School,10155 South Ewing Avenue,60617,EAST SIDE,K-12 School,120051,1940,3,87,1422036.3,6587100.1,,,,66.7,94.8,79.1,108.6,612,5.1,41.710911,-87.535239,"(41.710911, -87.535239)"
2016,251786,Saint Clement School,642 West Deming Place,60614,LINCOLN PARK,K-12 School,60994,1905,1,68,1596276.9,2447599.8,,,,66.3,124.3,72.8,131.1,424.2,7,41.927944,-87.645176,"(41.927944, -87.645176)"
2016,251785,Saint Alphonsus Parish,1429 West Wellington Avenue,60657,LAKE VIEW,Mixed Use Property,135434,1918,3,,1577487,6568893.6,,,,60.2,87.5,67.4,95.1,639.7,4.7,41.93580471,-87.66570983,"(41.93580471, -87.66570983)"
2016,251784,Quigley Pastoral Center-Quigley,835 North Rush Street,60611,NEAR NORTH SIDE,Office,84100,1951,1,52,4844521.4,4008899.6,,,,105.3,230.9,111.2,237.2,1105.9,13.1,41.897777,-87.626051,"(41.897777, -87.626051)"
2016,251783,Our Lady of Victory Parish,5212 West Agatite,60630,PORTAGE PARK,K-12 School,118189,1923,6,89,518965.2,6150603.4,,,,56.4,68.4,63.1,75.7,422.3,3.6,41.96182789,-87.75824707,"(41.96182789, -87.75824707)"
2016,251780,Holy Name Cathedral Parish,735 North State Street,60611,NEAR NORTH SIDE,Worship Facility,167834,1936,6,,6319675.7,10686877.3,,,,101.3,185.1,108.9,193,1732.5,10.3,41.89582933,-87.62812742,"(41.89582933, -87.62812742)"
2016,251777,Tolton Manor,6345 South Stewart,60621,ENGLEWOOD,Multifamily Housing,69960,1995,1,38,1737028.7,4799012.6,,,,93.4,150,102.3,159.4,575.1,8.2,41.77851372,-87.63461273,"(41.77851372, -87.63461273)"
2016,251776,Matthew Manor,271 N. Albany,60612,EAST GARFIELD PARK,Multifamily Housing,52800,1996,1,21,1258560.9,3551704.2,,,,91.1,145.5,99.3,154.1,420.6,8,41.88619564,-87.70330877,"(41.88619564, -87.70330877)"
2016,251775,Ozanam Village,251 N. Albany,60612,EAST GARFIELD PARK,Multifamily Housing,50630,2002,1,79,1204807.9,1990132.4,,,,63.1,116,67.9,121,327.8,6.5,41.88567519,-87.70343823,"(41.88567519, -87.70343823)"
2016,251774,St. Ailbe Faith & St. Ailbe Love Apartments,1244 E. 93rd Street ,60619,BURNSIDE,Multifamily Housing,178647,2000,1,66,2756543.2,7993163.5,,,,60.2,95.4,65.3,99.7,932.6,5.2,41.72509928,-87.65454095,"(41.72509928, -87.65454095)"
2016,251773,03296-Foster & Harlem,7342 Foster Ave,60656,NORWOOD PARK,Supermarket/Grocery Store,77255,1978,1,83,9896639.1,5324600.3,,,,197,474.6,201.9,476.7,2107,27.3,41.974474,-87.810635,"(41.974474, -87.810635)"
2016,251772,03224-Irving Park Road & Narraganset,6430 W. Irving Park Rd,60634,DUNNING,Supermarket/Grocery Store,57498,1989,1,52,9347153.5,3986000.1,,,,231.9,583.2,234.7,581,1934.6,33.6,41.952928,-87.787364,"(41.952928, -87.787364)"
2016,251771,1333 North Kingsbury,1333 North Kingsbury,60642,NEAR NORTH SIDE,Office,100440,1961,1,70,5853214.3,331179.5,,,,61.6,186.4,61.6,186.4,1096.5,10.9,41.9060185,-87.64946369,"(41.9060185, -87.64946369)"
2016,251770,U.S. Cellular Plaza - 8420 _ Goby LLC,8420 W. Bryn Mawr Ave.,60631-3485,OHARE,Office,207955,1982,1,70,11216195.9,,,,,53.9,169.4,55.9,175.7,2067.4,9.9,41.981133,-87.837845,"(41.981133, -87.837845)"
2016,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,8410 West Bryn Mawr Avenue,60631,OHARE,Office,200150,1981,1,74,14340520,18175.3,,,,71.7,225.1,73.7,231.3,2644.2,13.2,41.981128,-87.838232,"(41.981128, -87.838232)"
2016,251768,213 West Institute Place,213 West Institute Place,60610,NEAR NORTH SIDE,Office,173000,1931,1,98,4151571.5,1264134.6,,,,31.3,83,31.3,81.8,832.4,4.8,41.89719013,-87.63519683,"(41.89719013, -87.63519683)"
2016,251767,North Town Village Limited Partnership,1311 N Halsted,60642,NEAR NORTH SIDE,Multifamily Housing,101320,1999,1,94,2081673.1,3359428.8,,,,53.7,99.3,55,97.5,562.1,5.5,41.90532123,-87.64808318,"(41.90532123, -87.64808318)"
2016,251248,Skybridge CA,737 W. Washington Street,60661,NEAR WEST SIDE,Multifamily Housing,876000,2003,1,96,11415900.3,28020133.9,,,,45,74.5,48.8,78.4,3592.5,4.1,41.883111,-87.646771,"(41.883111, -87.646771)"
2016,251247,River North Commons CA,520 W. Huron,60654,NEAR NORTH SIDE,Multifamily Housing,287827,1910,2,99,5096961.6,7730089.3,,,,44.6,83.8,46.5,84.4,1350.1,4.7,41.89494211,-87.6420968,"(41.89494211, -87.6420968)"
2016,251245,3800 N. Lake Shore Drive,3800 N. Lake Shore Drive,60613,LAKE VIEW,Multifamily Housing,278035,1925,1,95,3931930.8,17218717.2,,,,76.1,109.4,84.2,118,1639.3,5.9,41.95273621,-87.64559131,"(41.95273621, -87.64559131)"
2016,251244,3520 Lake Shore Drive CA,3520 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,267464,1925,1,75,3552584.6,16537910.5,,,,75.1,106.6,83.3,115.2,1533.2,5.7,41.947425,-87.642682,"(41.947425, -87.642682)"
2016,251243,333 N. Jefferson CA,333 N. Jefferson,60661,NEAR WEST SIDE,Multifamily Housing,63803,1999,1,78,1816436.2,2044407.4,,,,60.5,123,62.5,122.7,443.4,6.9,41.88785426,-87.64239537,"(41.88785426, -87.64239537)"
2016,251242,330 N. Clinton CA,330 N. Clinton,60606,NEAR WEST SIDE,Multifamily Housing,63803,2000,1,79,1762120.6,2184353.8,,,,61.9,122.7,64,122.8,440.8,6.9,41.88778801,-87.64178715,"(41.88778801, -87.64178715)"
2016,251241,212 East Cullerton CA,212 E. Cullerton,60616,NEAR SOUTH SIDE,Multifamily Housing,158136,2004,1,54,4656974,5947367,,,,67.1,132,70.4,136.3,1174.3,7.4,41.85554,-87.621981,"(41.85554, -87.621981)"
2016,251240,5757 N Sheridan CA,5757 N. Sheridan Road,60660,EDGEWATER,Multifamily Housing,198785,1968,1,26,4062252.1,19391913.8,,,,118,166.6,128.2,175.8,1778.8,8.9,41.98719804,-87.65477168,"(41.98719804, -87.65477168)"
2016,251239,York Terrace Apartments,2701 S Indiana Ave,60616,DOUGLAS,Multifamily Housing,154447,1969,1,12,4974600.5,13879317.4,,,,122.1,195.5,120.7,191.3,1654.1,10.7,41.84458973,-87.62200981,"(41.84458973, -87.62200981)"
2016,251238,560 W. Fulton CA,560 W. Fulton,60661,NEAR WEST SIDE,Multifamily Housing,63803,2000,1,80,1744825.1,2129052.5,,,,60.7,120.9,63.5,121.6,434.7,6.8,41.88682792,-87.64191059,"(41.88682792, -87.64191059)"
2016,251237,1242 Lake Shore Drive,1242 N. Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,136591,1929,1,35,2113409.9,12908311.4,,,,110,147.8,122.5,160.9,1075.2,7.9,41.90531026,-87.62553343,"(41.90531026, -87.62553343)"
2016,251236,1120 N Lake Shore Drive,1120 N. Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,137739,1924,1,78,2039130.6,8829448.3,,,,78.9,113.8,86.5,120.8,844.8,6.1,41.90306714,-87.62513908,"(41.90306714, -87.62513908)"
2016,251235,110 E. Delaware CA,110 E. Delaware Place,60611,NEAR NORTH SIDE,Multifamily Housing,95220,1981,1,73,2987417.5,1631955.6,,,,48.5,116.5,49.1,117.7,637.3,6.7,41.8992147,-87.62541324,"(41.8992147, -87.62541324)"
2016,251234,100 E Huron CA,100 E. Huron Street,60611,NEAR NORTH SIDE,Multifamily Housing,454180,1991,1,29,15971923.4,16482501.6,,,,71.5,148.5,71.5,148.5,3819.4,8.4,41.894958,-87.625332,"(41.894958, -87.625332)"
2016,251233,Clybourn,2601 N. Clybourn Street,60614,LINCOLN PARK,Retail Store,144180,1996,1,75,7043787.4,543924.8,,,,52.6,157.4,52.7,156.4,1327.2,9.2,41.93117753,-87.67426011,"(41.93117753, -87.67426011)"
2016,251231,The Scott Residences,211 W Scott,60610,NEAR NORTH SIDE,Multifamily Housing,72639,2014,1,2,4381059.2,1584742,,,,82.1,212.3,80.6,207.5,891.7,12.3,41.90492512,-87.63490115,"(41.90492512, -87.63490115)"
2016,251230,1448 North Lake Shore Drive Building Corporation,1448 North Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,175440,1927,1,61,3135856.6,11767399.2,,,,84.9,126.6,93.2,133.7,1203,6.9,41.90933331,-87.62655128,"(41.90933331, -87.62655128)"
2016,251229,210 E Pearson Condominium Association,210 E Pearson st,60611,NEAR NORTH SIDE,Multifamily Housing,104142,1926,1,52,1861682.7,8928512.7,,,,103.6,146.2,114.1,155.6,817.4,7.8,41.89778059,-87.62117844,"(41.89778059, -87.62117844)"
2016,251228,444 North Wells Street,444 North Wells Street,60654,NEAR NORTH SIDE,Office,73332,1903,1,92,3338092.3,,,,,45.5,142.9,46.1,144.8,615.3,8.4,41.89053894,-87.6340678,"(41.89053894, -87.6340678)"
2016,251227,372 West Ontario Street,372 West Ontario Street,60611,NEAR NORTH SIDE,Office,50078,1910,1,79,2074554,1766229,,,,76.7,167.1,80,168.4,476.2,9.5,41.89315786,-87.63853058,"(41.89315786, -87.63853058)"
2016,251226,325 West Huron Street,325 West Huron Street,60654,NEAR NORTH SIDE,Office,150246,1920,1,89,5269076.5,5747896.8,,,,73.3,150.3,77.8,153.6,1276.5,8.5,41.89472315,-87.63667041,"(41.89472315, -87.63667041)"
2016,251225,314 West Superior Street,314 West Superior Street,60654,NEAR NORTH SIDE,Office,109032,1910,1,81,5451253.5,2612161.4,,,,74,182.1,77.2,185.5,1143.5,10.5,41.89558797,-87.63659115,"(41.89558797, -87.63659115)"
2016,251224,142 East Ontario,142 E Ontario,60611,NEAR NORTH SIDE,Office,140923,1986,1,58,10561184.1,,,,,74.9,235.3,76.9,241.4,1946.6,13.8,41.8935933,-87.62363986,"(41.8935933, -87.62363986)"
2016,251223,564 West Randolph,564 West Randolph Street,60661,NEAR WEST SIDE,Office,119829,1908,1,86,4551529.5,4060036.4,,,,71.9,154.8,75.8,156.1,1054.6,8.8,41.88463844,-87.64232477,"(41.88463844, -87.64232477)"
2016,251222,2229 South Halsted,2229 South Halsted Street,60608,LOWER WEST SIDE,Office,69803,1908,1,58,4603995.8,15864.8,,,,66.2,207.3,68.4,214.3,849.5,12.2,41.85175985,-87.64626343,"(41.85175985, -87.64626343)"
2016,251221,211 West Wacker Drive,211 West Wacker Drive,60606,LOOP,Office,188368,1927,1,93,5980911.9,6206262.5,,,,64.7,134.3,69.4,138.4,1432.1,7.6,41.88651302,-87.63456426,"(41.88651302, -87.63456426)"
2016,251220,The John Marshall Law School,304 South State Street ,60604,LOOP,College/University,219500,1915,3,,9621277,8571221.3,,,,82.9,178.6,86.8,180.1,2228.7,10.2,41.87795409,-87.62805193,"(41.87795409, -87.62805193)"
2016,251219,555 Cornelia (251219),555 West Cornelia Ave.,60657,LAKE VIEW,Multifamily Housing,220800,1961,1,54,4792055.1,15260519,,,,90.8,140.7,96.5,143.6,1693.8,7.7,41.94580944,-87.64408989,"(41.94580944, -87.64408989)"
2016,251218,Museum Tower Residences (251218),1335 South Prairie Avenue,60605,NEAR SOUTH SIDE,Multifamily Housing,362406,2003,1,33,12111061.2,20226770.7,,,,89.2,163.5,95.2,168.1,3306.7,9.1,41.8648264,-87.62071198,"(41.8648264, -87.62071198)"
2016,251217,Harbor House Condominium Association,3200 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,427429,1966,1,46,10126055.1,30084006.1,,,,94.1,148.3,103.1,157.7,3464.4,8.1,41.940639,-87.639578,"(41.940639, -87.639578)"
2016,251216,2440 North Lakeview Avenue,2440 North Lakeview Avenue,60614,LINCOLN PARK,Multifamily Housing,252000,1927,1,90,3795092.5,13592799.9,,,,69,103.9,74.5,109.7,1421.5,5.6,41.92673883,-87.63919725,"(41.92673883, -87.63919725)"
2016,251215,Hilliard Homes Phase I Limited Partnership (Family),2031 S Clark,60616,NEAR SOUTH SIDE,Multifamily Housing,169000,1966,1,64,3844877,11268128.5,,,,89.4,141.4,96.5,146.8,1307.2,7.7,41.85459144,-87.62898163,"(41.85459144, -87.62898163)"
2016,251214,Wilson Yard,1026-1032 W Montrose,60613,UPTOWN,Mixed Use Property,420494,2010,1,72,16370059.5,13603772,,,,71.3,156.2,73.6,157.3,3739.9,8.9,41.961818,-87.65547,"(41.961818, -87.65547)"
2016,251213,Burnham Park Plaza Condo,40 E. 9th St.,60605,LOOP,Multifamily Housing,418548,1915,1,40,15320869.5,13103500.1,,,,67.9,147.8,70.1,147.9,3519.9,8.4,41.8707805,-87.62641571,"(41.8707805, -87.62641571)"
2016,251212,The Knight Building,549 West Randolph Street,60610,NEAR WEST SIDE,Office,128486,1909,1,82,5366376.5,3611585.8,,,,69.9,160.7,72.9,160.1,1181,9.2,41.88417414,-87.64167983,"(41.88417414, -87.64167983)"
2016,251211,87th Street Center,35 W. 87TH STREET,60620,CHATHAM,Retail Store,174739,1983,1,,16878317.8,2583447.4,,,,111.4,318.8,112.2,317.2,3248.3,18.6,41.736263,-87.626632,"(41.736263, -87.626632)"
2016,251210,Roseland Centre 10450 S Michigan,10450 S Michigan,60628,ROSELAND,Senior Care Community,76788,2006,1,41,4027565.7,3425499.9,,,,97.1,211.5,101.5,216.2,924.3,12,41.70391392,-87.62122517,"(41.70391392, -87.62122517)"
2016,251209,South Centre- Burley & 92nd,9230 S. Burley Ave,60617,SOUTH CHICAGO,Senior Care Community,144411,2009,2,82,4624723.7,5333300.4,,,,69,139.3,74.9,145.2,1135.7,7.9,41.72738,-87.545611,"(41.72738, -87.545611)"
2016,250176,Aviation Administration Building,10510 W Zemke Road,60666,OHARE,Office,166041,1943,1,67,9266135.6,4894307.5,,,,85.3,206.2,88.4,208,1967.9,11.9,41.99489655,-87.88775165,"(41.99489655, -87.88775165)"
2016,250175,Catalpa Gardens Condominium Association,1122 W. Catalpa Avenue,60640,EDGEWATER,Multifamily Housing,163945,2007,1,18,5891674.4,12074711.8,,,,109.6,190.2,116.5,195.3,1727.3,10.5,41.98242681,-87.65910015,"(41.98242681, -87.65910015)"
2016,250173,322 South Green,322 South Green,60607,NEAR WEST SIDE,Office,94322,1921,1,86,3454544.2,3917492.1,,,,78.2,158.6,83.7,164.5,844.8,9,41.87700657,-87.64871891,"(41.87700657, -87.64871891)"
2016,250171,The Heritage at Millennium Park,130 North Garland Court,60602,LOOP,Multifamily Housing,927832,2005,1,24,48009569.6,17455677.1,,,,70.6,182.2,74.2,189.2,9776.3,10.5,41.884349,-87.625379,"(41.884349, -87.625379)"
2016,250167,162 North State Street,162 N. State St.,60601,LOOP,Residence Hall/Dormitory,318360,1999,1,,8222084.1,19259997.5,,8862648,,114.2,172.5,118.9,177.6,3005.6,9.4,41.88496713,-87.62836653,"(41.88496713, -87.62836653)"
2016,250165,River East Center Campus,302 322 E Illinois St,60611,NEAR NORTH SIDE,Other,1850056,2001,3,,72155065.3,88348747.6,,,,86.8,172.6,91.4,177.5,17992.3,9.7,41.8914469,-87.61889748,"(41.8914469, -87.61889748)"
2016,250164,Cumberland Centre - Building 1,5440 North Cumberland Ave,60656,OHARE,Office,193449,1987,1,98,4402002,4374853.5,,,,45.4,95.2,47.8,97.8,1043.8,5.4,41.97798769,-87.83747799,"(41.97798769, -87.83747799)"
2016,250161,Northwest Armory,1551 North Kedzie,60651,WEST TOWN,Other,204256,1940,1,,3722713.8,8957739.7,,,,62.1,103.3,67.5,108.9,1162,5.7,41.90927241,-87.70692889,"(41.90927241, -87.70692889)"
2016,250155,NMH 211 East Ontario,211 East Ontario,60611,NEAR NORTH SIDE,Office,188172,1983,1,57,13660153.5,,,,,72.6,227.9,75.4,236.8,2517.9,13.4,41.89311288,-87.62202043,"(41.89311288, -87.62202043)"
2016,250154,Hektoen Building,627 S. Wood St.,60612,NEAR WEST SIDE,Laboratory,184535,1964,2,,2331384.1,23141686.6,,,,138,171.3,152.7,184.7,1658.9,9,41.87342661,-87.67117128,"(41.87342661, -87.67117128)"
2016,250151,NMH Worcester House,244 East Pearson,60611,NEAR NORTH SIDE,Multifamily Housing,139382,1904,1,89,5893052.9,3076584.9,,,,64.4,155.9,67.6,163.4,1249.6,9,41.89796335,-87.61992116,"(41.89796335, -87.61992116)"
2016,250150,Reid Murdoch Center,315-331 N. LaSalle,60654,NEAR NORTH SIDE,Office,335281,1912,1,40,23291468.7,19068432.4,,,,126.3,277.8,131.3,283,5305.9,15.8,41.88810068,-87.63181582,"(41.88810068, -87.63181582)"
2016,250149,216 West Jackson,216 W Jackson,60624,LOOP,Office,175922,1920,1,15,27580451.6,5488.3,,,,156.8,492.3,156.8,492.3,5084,28.9,41.87843368,-87.63449855,"(41.87843368, -87.63449855)"
2016,250148,8 S. Michigan Ave,8 S. Michigan Ave,60606,LOOP,Office,180547,1929,1,80,7510313.6,9236667.2,,,,92.8,184.3,99.9,189.6,1874.9,10.4,41.881742,-87.624515,"(41.881742, -87.624515)"
2016,250147,820 W. Jackson LLC,820 W. Jackson,60607,NEAR WEST SIDE,Office,175086,1915,1,41,15277714.5,,,,,87.3,274,87.3,274,2816,16.1,41.8782695,-87.64808396,"(41.8782695, -87.64808396)"
2016,250146,223 Jackson Brooks Building LLC,223 Jackson Blvd.,60607,LOOP,Office,167574,1909,1,36,13337132.7,1452440.7,,3000936,,106.2,276.9,106.7,279.7,2693.6,16.1,41.8778835,-87.63478924,"(41.8778835, -87.63478924)"
2016,250145,180 North Wabash,180 N Wabash,60601,LOOP,Office,162202,1919,1,69,7367480.4,5478737.1,,,,79.2,178.1,82.7,180.1,1649,10.2,41.88542351,-87.62666782,"(41.88542351, -87.62666782)"
2016,250144,11 East Adams,11 East Adams,60603,LOOP,Office,161166,1961,1,38,8659720.8,14133711.3,,,,141.4,260.8,154.1,274.1,2346.9,14.6,41.879474,-87.6273,"(41.879474, -87.6273)"
2016,250143,325 North Wells,325 North Wells,60654,NEAR NORTH SIDE,College/University,154112,1914,1,,4591931,5310245.7,,3447456,,86.6,152.1,89.3,155.5,1310.1,8.5,41.88833144,-87.63394425,"(41.88833144, -87.63394425)"
