building_id,building_type,property_type_primary,zip,council_district_code,neighborhood,year_built,num_buildings,num_floors,gross_floor_area_total_SF,gross_floor_area_parking_SF,gross_floor_area_building_SF,property_types_all,property_type_first,gross_floor_area_property_type_first_SF,property_type_second,property_type_third,energy_star_score,site_eui_KBTUSF,weather_norm_site_eui_KBTUSF,source_eui_KBTUSF,weather_norm_source_eui_KBTUSF,total_site_energy_KBTU,weather_norm_total_site_energy_KBTU,steam_use_KBTU,electricity_KWH,electricity_KBTU,natural_gas_THERMS,natural_gas_KBTU,total_ghg_emissions_MTCO2e,ghg_intensity_KGCO2e,log_total_site_energy_KBTU
42074,Multifamily LR (1-4),Low-Rise Multifamily,98115,4,NORTHEAST,2011,1,3,31930,0,31930,Multifamily Housing,Multifamily Housing,31930,,,87,26.39999962,27.29999924,82.80000305,85.69999695,841915.875,871502.6875,0,246751.4063,841916,0,0,5.87,0.18,13.64343538
42076,Multifamily LR (1-4),Low-Rise Multifamily,98125,5,NORTH,2011,1,4,138121,0,138121,"Multifamily Housing, Office, Other",Multifamily Housing,136923,Other,Office,1,32,33.79999924,64.80000305,66.80000305,4415329,4668408,0,605888.1875,2067290,23480.38086,2348038,139.12,1.01,15.30059291
42087,Multifamily MR (5-9),Mid-Rise Multifamily,98105,4,NORTHEAST,2011,1,6,39636,0,39636,Multifamily Housing,Multifamily Housing,41000,,,44,41.29999924,42.59999847,129.5,133.6999969,1692199.25,1747203.75,0,495232.0938,1689732,24.67000008,2467,11.91,0.3,14.34153957
42168,Multifamily LR (1-4),Low-Rise Multifamily,98115,4,NORTHEAST,2011,1,3,29646,0,29646,Multifamily Housing,Multifamily Housing,29744,,,82,26.60000038,28.10000038,83.40000153,88.09999847,790039.8125,834360.5,0,231547.4063,790040,0,0,5.51,0.19,13.57983862
43247,Multifamily LR (1-4),Low-Rise Multifamily,98102,3,EAST,1927,1,3,29656,0,29656,Multifamily Housing,Multifamily Housing,29656,,,88,29,31.60000038,67.5,75.09999847,859137.125,937759.8125,0,154107.5938,525815,3333.219971,333322,21.37,0.72,13.66368382
43867,Multifamily MR (5-9),Mid-Rise Multifamily,98104,2,DOWNTOWN,1927,1,5,39493,8500,30993,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,24015,Restaurant,Parking,1,126.4000015,126.4000015,221.3999939,221.3999939,4133811,4133811,0,407024,1388766,27450.44922,2745045,155.47,3.94,15.2347103
43948,Nonresidential COS,Other,98108,2,GREATER DUWAMISH,1906,1,2,39212,0,39212,Other,Other,39212,,,1,1.799999952,1.799999952,5.800000191,5.800000191,72370.39844,72370.39844,0,21210.59961,72371,0,0,0.5,0.01,11.18955263
44187,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,CENTRAL,2011,1,5,140254,0,140254,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,108099,Parking,Retail Store,96,35.70000076,37.29999924,90.09999847,93.59999847,4396566,4596143,0,906903.6875,3094355,13022.09961,1302210,90.73,0.65,15.29633434
44267,Multifamily LR (1-4),Low-Rise Multifamily,98115,4,NORTHEAST,1947,1,3,38264,0,38264,Multifamily Housing,Multifamily Housing,38264,,,49,43.09999847,46.70000076,86,91.40000153,1648774.375,1786300,0,218790.5,746513,9022.610352,902261,53.12,1.39,14.31554277
46427,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,EAST,2012,1,6,102696,0,102696,"Multifamily Housing, Parking",Multifamily Housing,102696,Parking,,100,25.10000038,26.10000038,66,68.59999847,2580050.25,2678970,0,570958.6875,1948111,6319.390137,631939,47.14,0.46,14.76331943
49467,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,CENTRAL,2012,1,6,57495,0,57495,"Multifamily Housing, Other, Parking",Multifamily Housing,45113,Parking,Other,100,26.89999962,27.79999924,65,67,1338373.5,1379927.25,0,255972.7969,873379,4649.94043,464994,30.78,0.54,14.10696563
49693,Multifamily MR (5-9),Mid-Rise Multifamily,98133,5,NORTHWEST,2010,1,6,375502,137061,238441,Multifamily Housing,Multifamily Housing,375502,,,4,22.5,22.60000038,32.20000076,32.5,8435093,8474710,0,453672,1547929,68871.64063,6887164,376.57,1,15.9479113
49695,NonResidential,Large Office,98109,7,LAKE UNION,2012,1,11,526423,0,526423,"Office, Other, Parking",Office,400536,Parking,Other,99,42.79999924,42.79999924,129.8999939,129.8999939,17463744,17463744,0,4855051,16565434,8983.080078,898308,163.19,0.31,16.67563752
49697,NonResidential,Mixed Use Property,98104,7,DOWNTOWN,1902,1,6,74211,0,74211,"Multifamily Housing, Office, Parking",Office,33279,Multifamily Housing,Parking,99,21.5,22.79999924,67.5,71.5,1357119.875,1438856.625,0,397749,1357120,0,0,9.46,0.13,14.12087527
49698,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,Central,2012,1,6,174654,0,174654,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",Multifamily Housing,124279,Parking,"Personal Services (Health/Beauty, Dry Cleaning, etc)",75,28.20000076,29,84.90000153,87.5,3640395.5,3743815.75,0,1003112.313,3422619,2177.76001,217776,35.43,0.2,15.10760289
49699,NonResidential,Warehouse,98178,2,SOUTHEAST,1988,1,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707,,,101,5.300000191,5.300000191,15.80000019,15.80000019,1544193.75,1547490.125,0,422506.9063,1441594,1025.999756,102600,15.5,0.34,14.25001249
49704,Multifamily MR (5-9),Mid-Rise Multifamily,98107,6,BALLARD,2012,1,6,177528,0,177528,"Multifamily Housing, Parking",Multifamily Housing,128621,Parking,,101,32.90000153,34.5,78.19999695,81.09999847,4228238,4431765.5,0,787496.1875,2686937,15413.00977,1541301,100.59,0.57,15.25729592
49705,Nonresidential COS,Other,98115,4,NORTHEAST,1929,8,0,502030,0,502030,Other - Recreation,Other - Recreation,564258,,,1,32.70000076,36.59999847,69,74.30000305,18470340,20672948,0,2743225,9359884,91104.54688,9110455,549.11,1.09,16.73167676
49706,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,EAST,2011,1,6,153767,0,153767,"Multifamily Housing, Parking",Multifamily Housing,153767,Parking,,94,27.5,29.20000076,66.90000153,70.59999847,4225362.5,4485060,0,820384.8125,2799153,14262.08984,1426209,95.26,0.62,15.25661561
49707,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,2012,1,6,43762,0,43762,"Multifamily Housing, Parking",Multifamily Housing,27849,Parking,,99,23.89999962,24.60000038,75,77.30000305,665200.1875,685504.8125,0,194959,665200,0,0,4.64,0.11,13.40784331
49710,Multifamily MR (5-9),Mid-Rise Multifamily,98102,3,EAST,2012,1,7,224577,0,224577,"Multifamily Housing, Parking, Restaurant, Retail Store",Multifamily Housing,246342,Parking,Retail Store,4,29,29.29999924,71.5,71.90000153,7811542.5,7895507.5,0,1549271.125,5286113,25254.29102,2525429,170.98,0.76,15.87111301
49712,NonResidential,Large Office,98134,2,GREATER DUWAMISH,2012,1,6,157345,0,157345,Office,Office,157345,,,62,73.90000153,74.09999847,228.8000031,229.1000061,11624548,11666007,0,3336922,11385578,2389.690186,238969,92.07,0.59,16.26862963
49714,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,EAST,2012,1,6,94933,0,94933,"Multifamily Housing, Parking",Multifamily Housing,100419,Parking,,4,27.5,29.10000038,65.5,68.90000153,2757855.5,2921981.25,0,516312.3125,1761658,9961.975586,996198,65.19,0.69,14.82996394
49715,NonResidential,Residence Hall,98195,4,NORTHEAST,2012,1,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,207017,,,92,30.29999924,32.20000076,66.40000153,70.09999847,6275367.5,6662918.5,0,1002526.313,3420620,28547.47656,2854748,175.46,1.28,15.65214261
49716,NonResidential,Residence Hall,98195,4,NORTHEAST,2012,1,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118,Supermarket/Grocery Store,,72,44.90000153,47.59999847,110.6999969,116.4000015,8767617,9286532,0,1738490.25,5931729,28358.87891,2835888,191.97,1,15.98657561
49717,Multifamily LR (1-4),Low-Rise Multifamily,98108,2,SOUTHEAST,2012,1,4,43210,0,43210,"Multifamily Housing, Parking",Multifamily Housing,43210,Parking,,54,40.79999924,43,99.30000305,104.5999985,1764879.125,1856761.875,0,342060.0938,1167109,5977.699707,597770,39.88,0.92,14.38359276
49718,Nonresidential COS,Other,98108,1,GREATER DUWAMISH,2012,2,2,137138,0,137138,Other - Utility,Other - Utility,138602,,,1,39.5,40.20000076,124,126.3000031,5475367,5574345,0,1604738.125,5475366,0,0,38.17,0.28,15.51576986
49719,Multifamily LR (1-4),Low-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,2012,1,4,74964,0,74964,"Multifamily Housing, Parking",Multifamily Housing,45700,Parking,,84,49.79999924,49.79999924,92.59999847,92.59999847,2277238.25,2277238.25,0,258357.9063,881517,13957.21094,1395721,80.27,1.07,14.63847397
49721,Multifamily LR (1-4),Low-Rise Multifamily,98199,7,MAGNOLIA / QUEEN ANNE,2012,1,3,21753,0,21753,Multifamily Housing,Multifamily Housing,20890,,,29,40,43.09999847,111.0999985,117.0999985,836437.6875,900955.1875,0,202385,690538,1458.999878,145900,12.56,0.58,13.6369073
49722,Multifamily MR (5-9),Mid-Rise Multifamily,98126,1,SOUTHWEST,2012,1,5,59205,0,59205,"Multifamily Housing, Parking",Multifamily Housing,51436,Parking,,96,33.5,34.90000153,81.40000153,85.09999847,1721433.625,1797357.75,0,333516.1875,1137957,5834.760254,583476,38.92,0.66,14.358668
49725,NonResidential,Other,98101,3,EAST,2012,1,7,267470,0,267470,"Hospital (General Medical & Surgical), Other",Other,160482,Hospital (General Medical & Surgical),,1,159.1999969,159.6999969,363.7000122,361.3999939,42584028,42715544,18547858,6974182.5,23795911,0,0,1597.56,5.97,17.56698981
49728,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,2012,1,24,602398,0,602398,"Multifamily Housing, Parking",Multifamily Housing,736307,Parking,,73,34.5,35.59999847,85.80000305,88.19999695,25397086,26200772,0,5120527.5,17471240,79258.4375,7925844,542.74,0.9,17.050145
49729,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,2012,0,7,119219,0,119219,Multifamily Housing,Multifamily Housing,131890,,,101,23.20000076,24.89999962,50.29999924,53.90000153,3063969.75,3288605.5,0,479890.8125,1637387,14265.82031,1426582,87.18,0.73,14.93522194
49730,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,2012,1,7,334785,0,334785,"Food Service, Multifamily Housing, Parking",Multifamily Housing,256573,Parking,Food Service,97,37.5,39.5,79.40000153,81.5,9722237,10233810,0,1453230,4958421,47638.16016,4763816,287.57,0.86,16.08992629
49731,Multifamily MR (5-9),Mid-Rise Multifamily,98105,4,NORTHEAST,2012,1,7,74421,0,74421,Multifamily Housing,Multifamily Housing,60084,,,31,61.90000153,63.29999924,138.8999939,141.8999939,3720750.75,3800515,0,622243.375,2123094,15976.55957,1597656,99.65,1.34,15.12943602
49733,Multifamily HR (10+),High-Rise Multifamily,98104,7,DOWNTOWN,2013,1,16,194228,73392,120836,"Multifamily Housing, Parking",Multifamily Housing,202675,Parking,,61,39.79999924,40,110,110.1999969,8066399.5,8101542.5,0,1939091,6616178,14502.2002,1450220,123.15,0.63,15.90321778
49734,Multifamily LR (1-4),Low-Rise Multifamily,98103,4,LAKE UNION,2012,1,4,31962,0,31962,"Multifamily Housing, Parking",Multifamily Housing,29788,Parking,,94,33.40000153,34.29999924,104.8000031,107.8000031,994194.875,1022276.375,0,291381.8125,994195,0,0,6.93,0.22,13.80968852
49735,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,2012,1,4,54771,0,54771,Multifamily Housing,Multifamily Housing,52596,,,99,23.39999962,23.39999962,73.30000305,73.30000305,1228963.75,1228963.75,0,359669.5938,1227193,17.70999908,1771,8.65,0.16,14.02168189
49736,Multifamily LR (1-4),Low-Rise Multifamily,98106,1,DELRIDGE,2013,1,4,27950,0,27950,Multifamily Housing,Multifamily Housing,27950,,,39,80.30000305,85.40000153,158.6999969,164.1000061,2245568.25,2388272.5,0,291369,994151,12514.16895,1251417,73.39,2.63,14.62446917
49737,NonResidential,Retail Store,98109,7,MAGNOLIA / QUEEN ANNE,1918,1,3,43832,0,43832,"Hotel, Parking, Retail Store",Retail Store,24588,Hotel,Parking,66,92.19999695,96.90000153,163.5,165.8999939,3886545,4085534.75,0,393837.5,1343774,25427.71094,2542771,144.41,3.29,15.17303115
49738,NonResidential,Other,98116,1,SOUTHWEST,1987,1,6,146363,0,146363,Strip Mall,Strip Mall,146363,,,1,80.09999847,83,176.1000061,177.8999939,11730555,12145596,0,1887028.375,6438541,52920.12891,5292013,325.94,2.23,16.27770753
49739,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,LAKE UNION,2013,1,6,41502,0,41502,Multifamily Housing,Multifamily Housing,43186,,,83,51.59999847,55.70000076,98,102.4000015,2227908.75,2406215,0,265659.3125,906430,13214.79004,1321479,76.5,1.84,14.61657392
49767,Multifamily MR (5-9),Mid-Rise Multifamily,98101,7,EAST,2013,1,7,88974,3202,85772,"Multifamily Housing, Parking",Multifamily Housing,89799,Parking,,96,28.89999962,30,72.80000305,76,2599171.75,2691752.5,0,533621.5,1820717,7784.549805,778455,54.04,0.61,14.77070339
49771,Multifamily MR (5-9),Senior Care Community,98133,5,NORTHWEST,2012,1,7,120000,0,120000,"Parking, Senior Care Community",Senior Care Community,120000,Parking,,4,42.09999847,44.29999924,99.40000153,103.9000015,5053635,5313724.5,0,927731.5,3165420,18882.15039,1888215,122.35,1.02,15.43561834
49772,Multifamily LR (1-4),Low-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,2013,1,4,108872,0,108872,"Multifamily Housing, Parking",Multifamily Housing,86258,Parking,,86,28.20000076,30.10000038,88.09999847,94,2435382,2595029.5,0,707120.8125,2412696,0,0,16.82,0.15,14.70561418
49776,NonResidential,Large Office,98121,7,DOWNTOWN,1988,1,13,354086,149326,204760,"Data Center, Multifamily Housing, Office, Other, Parking",Office,193393,Parking,Multifamily Housing,89,56.70000076,59.29999924,167.6999969,174.3999939,13458948,14070366,0,3601493.5,12288296,11706.50879,1170651,147.84,0.42,16.41515472
49777,Multifamily MR (5-9),Mid-Rise Multifamily,98119,7,MAGNOLIA / QUEEN ANNE,2013,1,6,21762,0,21762,"Multifamily Housing, Parking",Multifamily Housing,30216,Parking,,98,36.20000076,37.59999847,88.30000305,91.90000153,1093757.75,1135424.25,0,213122.4063,727174,3665.840088,366584,24.54,1.13,13.9051298
49778,NonResidential,Worship Facility,98105,4,NORTHEAST,2008,1,2,70292,0,70292,Worship Facility,Worship Facility,70292,,,33,27.5,30.5,58,61.09999847,1933811.625,2145036.25,0,286556.6875,977731,9560.799805,956080,57.59,0.82,14.47500355
49779,Multifamily MR (5-9),Mid-Rise Multifamily,98144,3,CENTRAL,2013,0,6,38407,0,38407,Multifamily Housing,Multifamily Housing,43793,,,48,32.59999847,34.5,102.4000015,108.1999969,1427482.75,1509575.75,0,418371.1875,1427482,0,0,9.95,0.26,14.17142314
49781,Multifamily MR (5-9),Mid-Rise Multifamily,98107,6,BALLARD,2013,1,7,51287,0,51287,"Food Service, Medical Office, Multifamily Housing, Office",Multifamily Housing,42215,Office,Medical Office,1,53,54.79999924,121,122.9000015,2665558.25,2756073.25,0,461092.5938,1573248,10923.10156,1092310,68.98,1.34,14.79592407
49784,NonResidential,Small- and Mid-Sized Office,98122,3,CENTRAL,2013,1,6,52000,0,52000,Office,Office,48159,,,4,7.099999905,5,2,-2.099999905,342726.0938,240132.0938,0,-33826.80078,-115417,0,0,-0.8,-0.02,12.74468685
49785,Multifamily MR (5-9),Mid-Rise Multifamily,98115,4,NORTHEAST,2013,1,6,84577,0,84577,"Multifamily Housing, Parking",Multifamily Housing,38919,Parking,,92,48.40000153,50.29999924,111.4000015,113.5,1883200.75,1959221.25,0,330875.3125,1128947,7542.540039,754254,47.93,0.57,14.44848341
49786,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2013,1,8,53708,0,53708,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,89000,Parking,Restaurant,22,65.90000153,68.19999695,149.8000031,155.3999939,6182350.5,6400496.5,0,1061569.75,3622076,25602.74023,2560274,161.23,3,15.6372091
49787,Multifamily LR (1-4),Low-Rise Multifamily,98107,6,Ballard,2013,1,4,56184,0,56184,"Multifamily Housing, Parking",Multifamily Housing,36565,Parking,,92,31.10000038,31.89999962,78.80000305,80.69999695,1137504.75,1164848.25,0,236750.2031,807792,3297.129883,329713,23.14,0.41,13.94434761
49788,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,EAST,2013,1,6,31981,0,31981,Multifamily Housing,Multifamily Housing,31981,,,4,27.10000038,27.89999962,85.09999847,87.59999847,866825.375,892695.5,0,254052,866825,0,0,6.04,0.19,13.67259282
49789,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,2013,1,24,295754,0,295754,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,241268,Parking,Restaurant,53,40.90000153,42.59999847,95,97.5,10055690,10475740,0,1795295.25,6125547,39301.41797,3930142,251.43,0.85,16.1236492
49790,Multifamily MR (5-9),Mid-Rise Multifamily,98102,3,EAST,2013,1,6,24457,0,24457,"Multifamily Housing, Parking",Multifamily Housing,37618,Parking,,4,27.89999962,28.60000038,66.59999847,68.5,1048781,1075506.75,0,196947.7969,671986,3767.949707,376795,24.7,1.01,13.8631391
49791,Multifamily MR (5-9),Mid-Rise Multifamily,98122,3,EAST,2013,1,6,51424,0,51424,"Multifamily Housing, Parking",Multifamily Housing,51424,Parking,,101,24.10000038,24.60000038,74.69999695,76.19999695,1240924.625,1265137.75,0,356011,1214710,262.1499939,26215,9.86,0.19,14.03136733
49858,NonResidential,K-12 School,98122,3,EAST,2014,1,2,35780,0,35780,K-12 School,K-12 School,38000,,,17,76.59999847,78,203.3999939,204.6999969,2912264,2962615.25,0,654810.625,2234214,6780.5,678050,51.59,1.44,14.88444134
49792,Multifamily MR (5-9),Mid-Rise Multifamily,98133,6,NORTHWEST,2013,3,5,198202,0,198202,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,198202,Parking,Swimming Pool,4,32.40000153,33.5,71.40000153,73.59999847,6413181.5,6631734.5,0,1040006.188,3548501,28646.80078,2864680,176.88,0.89,15.67386604
49793,NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,2013,1,3,105061,28217,76844,"Office, Parking",Office,83533,Parking,,4,16.29999924,17,51.20000076,53.40000153,1363191.625,1420513.25,0,399528.5938,1363192,0,0,9.5,0.09,14.12533929
49796,Multifamily MR (5-9),Mid-Rise Multifamily,98106,1,DELRIDGE,2013,1,6,227672,0,227672,Multifamily Housing,Multifamily Housing,227672,,,70,23.10000038,23.79999924,70,72.19999695,5258024.5,5415620,0,1460978.625,4984859,2731.649902,273165,49.26,0.22,15.47526594
49797,NonResidential,Small- and Mid-Sized Office,98144,3,DOWNTOWN,2013,1,3,62662,14989,47673,Office,Office,47000,,,66,53.20000076,55.90000153,164.6000061,172.8999939,2502131,2626698.25,0,716470.875,2444599,575.3199463,57532,20.1,0.32,14.73265333
49798,Multifamily LR (1-4),Low-Rise Multifamily,98103,4,LAKE UNION,2013,1,4,28200,0,28200,"Multifamily Housing, Parking",Multifamily Housing,26000,Parking,,21,30.20000076,31.79999924,94.69999695,100,784329.5,827881.125,0,229873.7969,784329,0,0,5.47,0.19,13.57258449
49800,Multifamily LR (1-4),Low-Rise Multifamily,98117,6,BALLARD,2013,1,4,83999,0,83999,Multifamily Housing,Multifamily Housing,83999,,,95,27.70000076,28.5,64.80000305,66.59999847,2330242,2393270.25,0,420336.5,1434188,8960.540039,896054,57.59,0.69,14.66148268
49802,NonResidential,Hotel,98107,6,BALLARD,2013,1,4,62381,22948,39433,"Hotel, Parking, Swimming Pool",Hotel,60245,Parking,Swimming Pool,61,58,58,182.3000031,182.3000031,3497215.5,3497215.5,0,1024975.125,3497215,0,0,24.38,0.39,15.06747764
49821,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,2013,1,4,49970,0,49970,Multifamily Housing,Multifamily Housing,37419,,,60,33.09999847,33.09999847,103.8000031,103.8000031,1237252.75,1237252.75,0,362618,1237253,0,0,8.63,0.17,14.02840396
49822,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,2013,1,13,161722,0,161722,"Multifamily Housing, Parking",Multifamily Housing,133588,Parking,,71,34.70000076,35.70000076,93.69999695,96.5,4634655,4767092.5,0,1072625.875,3659799,9748.549805,974855,77.29,0.48,15.34907232
49825,Multifamily MR (5-9),Mid-Rise Multifamily,98105,4,NORTHEAST,2013,2,7,305925,0,305925,"Multifamily Housing, Parking",Multifamily Housing,305925,Parking,,4,24.70000076,25.89999962,64.69999695,68,7545909.5,7931656,0,1664122.25,5677985,18679.24023,1867924,138.79,0.45,15.83651619
49826,Multifamily LR (1-4),Low-Rise Multifamily,98112,3,Central,2013,1,4,61558,0,61558,"Multifamily Housing, Parking, Restaurant, Retail Store",Multifamily Housing,42235,Parking,Restaurant,1,26.89999962,28.89999962,73.90000153,78.09999847,1327353.25,1427645.25,0,317067.4063,1081834,2455.189941,245519,20.58,0.33,14.09869748
49827,Multifamily LR (1-4),Low-Rise Multifamily,98119,7,MAGNOLIA / QUEEN ANNE,2013,1,4,29158,0,29158,"Multifamily Housing, Parking",Multifamily Housing,31325,Parking,,4,25.89999962,27.29999924,59,62.20000076,812587.875,856235.3125,0,139629.2031,476415,3361.72998,336173,21.18,0.73,13.60797934
49828,Multifamily LR (1-4),Low-Rise Multifamily,98121,2,SOUTHEAST,2013,1,4,87958,0,87958,"Multifamily Housing, Parking",Multifamily Housing,94357,Parking,,97,27.60000038,29,63.20000076,66,2606130.75,2734756,0,452547.1875,1544091,10620.39551,1062040,67.17,0.76,14.77337721
49829,NonResidential,Senior Care Community,98112,3,Central,2013,1,6,79805,0,79805,"Parking, Senior Care Community",Senior Care Community,79805,Parking,,20,94.40000153,96.40000153,221.1999969,223.3000031,7531325,7692164,0,1366841,4663661,28676.62891,2867663,184.81,2.32,15.83458155
